id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1854	significant increase	-0.0665	0.4354	7	152	673	29	2019	0.8621	0.7862
1855	significant negative effect	1.1726	-0.1579	1	28	102	8	2019	0.125	0.114
1856	significant positive effect	1.1626	-0.161	1	29	72	6	2019	0.5	0.456
1857	silica	-0.0516	-0.4553	7	33	175	7	2019	0.2857	0.2606
1858	silver barb	-0.4159	-0.4703	12	8	100	5	2019	1	0.912
1859	silver nanoparticle	-0.4293	-0.4173	20	41	230	18	2019	3.3889	3.0906
1860	single dose	-0.5882	0.7693	10	38	93	5	2019	0.6	0.5472
1861	sio2	-0.4149	-0.6049	5	45	184	11	2019	0.4545	0.4145
1862	sitafloxacin	0.0436	0.2166	10	25	184	6	2019	3.3333	3.04
1863	skim milk extender	-0.3279	-0.0555	21	11	95	5	2019	0	0
1864	sleep	-0.0449	0.3847	4	6	36	6	2019	1.3333	1.216
1865	smart economy	1.3696	-0.0636	1	3	18	6	2019	0	0
1866	smes	0.5659	-0.3235	9	6	52	12	2019	0.5833	0.532
1867	smscs	-0.9422	0.2889	18	21	172	8	2019	0	0
1868	snakehead fish	0.1323	-0.5381	12	27	86	7	2019	0.1429	0.1303
1869	sni	-0.2492	-0.5498	5	70	255	15	2019	0.6	0.5472
1870	sno	-0.3601	-0.7611	6	16	95	5	2019	2	1.824
1871	so2	0.3563	-0.3994	5	31	337	16	2019	0	0
1872	social capital	1.1114	0.3166	1	3	70	7	2019	2	1.824
1873	social implication	1.4238	-0.0845	1	33	136	6	2019	3	2.736
1874	social interaction	1.1065	0.6948	3	7	76	16	2019	0	0
1875	social security agency	1.2585	-0.0173	1	2	20	6	2019	0	0
1876	social support	1.1684	0.2069	3	28	290	28	2019	0.6429	0.5863
1877	socialization	0.8191	-0.0178	10	24	93	8	2019	0.375	0.342
1878	socio demographic characteristic	0.89	0.23	19	7	26	8	2019	0.75	0.684
1879	socket	-0.9034	0.2646	4	72	501	18	2019	0.1111	0.1013
1880	socs	-0.3045	-0.0161	20	4	48	6	2019	1	0.912
1881	sod	-0.9402	0.3285	22	114	1671	46	2019	1.5217	1.3878
1882	sodium alginate	-0.8859	-0.1853	13	14	176	7	2019	0.4286	0.3909
1883	soetomo hospital	0.2918	0.513	10	75	293	32	2019	0.1562	0.1425
1884	soft tissue	-0.3781	-0.3398	6	44	145	9	2019	0.4444	0.4053
1885	soil	-0.312	-0.4683	2	55	351	23	2019	1.2174	1.1103
1886	soil pond	-0.0183	-0.4563	2	10	90	5	2019	0	0
1887	solid tofu waste	-0.3961	-0.5255	7	22	281	11	2019	0	0
1888	solid waste	-0.1608	-0.426	7	45	297	16	2019	0.5	0.456
1889	solubility	-0.6557	-0.556	7	39	498	25	2019	1.24	1.1309
1890	solvent	-0.6606	-0.2508	7	107	405	24	2019	0.9583	0.874
1891	sop compliance	0.8432	-0.3458	3	3	61	7	2019	0	0
1892	sorbitol concentration	-0.6002	-0.4357	15	6	70	5	2019	0	0
1893	south kalimantan	0.9934	0.1655	3	10	66	6	2019	0	0
1894	soy protein	-0.5048	-0.0237	20	36	417	12	2019	0.25	0.228
1895	spa patient	0.2752	0.5495	8	8	102	6	2019	0	0
1896	special need	0.6297	0.2192	9	4	13	6	2019	0.8333	0.76
1897	specialist	0.6896	0.1825	16	13	40	12	2019	0.1667	0.152
1898	specific growth rate	-0.2936	-0.2819	2	33	96	6	2019	0.3333	0.304
1899	spectrophotometer	-0.4729	-0.2482	13	45	105	9	2019	2.5556	2.3306
1900	spectroscopy	-0.5513	-0.2833	13	164	496	29	2019	3.4138	3.1134
1901	sperm	-0.3829	0.0656	21	35	170	13	2019	0.6923	0.6314
1902	sperm concentration	-0.3172	0.0572	21	25	163	10	2019	1.7	1.5504
1903	sperm motility	-0.3738	0.1567	21	19	73	5	2019	2.4	2.1888
1904	sperm quality	-0.2007	0.0704	21	17	124	11	2019	1.3636	1.2436
1905	spermatozoa	-0.3567	0.0141	21	16	124	8	2019	0	0
1906	spf	-0.2839	-0.7538	6	29	184	7	2019	4.2857	3.9085
1907	spiritual response	0.6613	0.5997	3	7	90	5	2019	0	0
1908	spirituality	0.9096	0.1683	3	14	93	8	2019	1.75	1.596
1909	spirulina	-0.1599	-0.2343	2	17	74	7	2019	0	0
1910	spirulina platensis	-0.3191	-0.1655	2	12	106	11	2019	0	0
1911	spo2	0.1592	0.4749	19	8	91	7	2019	0	0
1912	sport massage	-0.6431	0.4438	14	3	56	7	2019	0	0
1913	spss version	0.5585	-0.0429	1	42	90	7	2019	0	0
1914	stable mode	-0.382	-0.864	6	42	104	5	2019	1.8	1.6416
1915	stable q	-0.4136	-0.9221	6	58	260	12	2019	4	3.648
1916	staging	-0.2217	0.6488	10	16	110	7	2019	0.7143	0.6514
1917	stainless steel	-0.3144	-0.4527	2	21	54	5	2019	0.4	0.3648
1918	staphylococcus aureus	-0.4569	-0.1355	2	107	563	33	2019	1.1212	1.0225
1919	staphylococcus aureus colonization	-0.565	0.4679	14	7	34	7	2019	0.7143	0.6514
1920	startup company	1.3212	-0.132	1	8	144	9	2019	1	0.912
1921	statutory provision	0.9469	-0.0566	1	8	125	5	2019	1	0.912
1922	stem bark	-0.4954	-0.0891	11	20	67	9	2019	1	0.912
1923	stem cell	-0.8784	0.4908	18	131	643	29	2019	1.8966	1.7296
1924	stem cell metabolite	-0.8841	0.436	23	14	182	7	2019	0	0
1925	stigma	0.8327	0.4077	10	22	198	19	2019	0.0526	0.048
1926	stock	0.6576	-0.348	1	54	323	33	2019	0.5152	0.4698
1927	stool	-0.1969	0.0412	2	27	88	7	2019	0	0
1928	streptococcus mutan	-0.443	0.0639	17	44	194	11	2019	1	0.912
1929	streptomyces	-0.546	-0.1619	2	13	42	5	2019	0	0
1930	streptomycin	-0.7778	-0.1014	13	29	201	9	2019	2.6667	2.432
1931	streptozotocin	-0.6327	0.427	8	77	555	21	2019	8.0476	7.3394
1932	stress reaction	0.6642	0.4939	10	6	45	5	2019	0	0
1933	stz	-0.6305	0.4089	8	69	526	17	2019	3.2941	3.0042
1934	subgroup	-0.0855	0.1679	8	70	172	7	2019	3.1429	2.8663
1935	subjective norm	0.8669	0.1106	3	34	224	24	2019	0.625	0.57
1936	subperiosteal erosion	-0.233	0.6926	8	8	84	6	2019	0	0
1937	substitute	-0.5116	-0.2936	15	79	371	16	2019	0.75	0.684
1938	substitution	-0.312	-0.2913	15	46	220	13	2019	0.7692	0.7015
1939	substrate	-0.451	-0.3168	2	157	759	46	2019	1.1087	1.0111
1940	sucrose	-0.5495	0.0561	20	35	228	10	2019	1.1	1.0032
1941	sugar	-0.3503	-0.1766	2	78	242	15	2019	1.5333	1.3984
1942	sugar palm flour	-0.2724	-0.3538	15	10	126	7	2019	0	0
1943	sulfur dioxide	0.2086	-0.528	5	31	215	13	2019	0	0
1944	sumatra	0.181	-0.2197	16	29	147	11	2019	2.8182	2.5702
1945	superior	1.3195	0.1538	3	9	159	8	2019	0	0
1946	superoxide dismutase	-0.9274	0.3313	22	108	577	18	2019	1.7222	1.5707
1947	supervision	0.8844	-0.302	3	35	199	18	2019	0.2222	0.2027
1948	supervisor	1.1942	-0.0565	3	25	79	7	2019	1.2857	1.1726
1949	supplier	1.2245	-0.005	1	16	106	7	2019	1	0.912
1950	supply chain	1.0427	-0.1485	1	15	181	7	2019	0.8571	0.7817
1951	surabaya islamic hospital	0.6802	-0.419	1	7	81	6	2019	0.5	0.456
1952	surface area	-0.4345	-0.3799	2	64	189	13	2019	1.6154	1.4732
1953	survey method	0.2805	-0.3579	2	53	181	10	2019	1	0.912
1954	survival rate	-0.3201	-0.2149	2	81	461	27	2019	0.4074	0.3716
1955	sustainability	0.9894	-0.2177	1	35	137	10	2019	0.9	0.8208
1956	sustainable business model	0.8851	-0.3323	1	6	75	5	2019	0	0
1957	svf	-1.0098	0.6085	23	11	140	5	2019	7	6.3839
1958	synapsin	-0.0727	0.8101	9	6	119	7	2019	0	0
1959	synbiotic	-0.521	0.4251	14	25	247	13	2019	0.2308	0.2105
1960	synthesis	-0.4476	-0.2545	13	205	835	45	2019	0.9111	0.8309
1961	synthesis process	-0.5894	-0.3186	15	42	94	5	2019	0.6	0.5472
1962	syzygium polyanthum	-0.1105	-0.0606	2	23	115	5	2019	4	3.648
1963	t1052c	0.683	0.71	3	6	75	5	2019	0	0
1964	t2dm group	0.0622	0.4699	19	7	115	5	2019	1	0.912
1965	t2dm patient	0.1413	0.2936	19	22	119	11	2019	1.9091	1.7411
1966	table	-0.1045	0.0228	7	66	300	14	2019	0.3571	0.3257
1967	tabuhan island	-0.025	-0.6733	2	12	63	6	2019	1	0.912
1968	tannin	-0.7997	0.0321	4	87	341	15	2019	0.7333	0.6688
1969	task force	1.455	-0.0774	1	3	17	5	2019	0.6	0.5472
1970	taste	-0.077	-0.2422	15	41	123	9	2019	0.3333	0.304
1971	tax avoidance	1.0595	-0.204	1	17	207	15	2019	0	0
1972	tb disease	0.583	-0.2046	1	2	20	5	2019	0	0
1973	tcp	-0.6385	-0.4124	13	16	70	5	2019	0	0
1974	tdfl	-0.4128	-0.9248	6	41	144	7	2019	1.7143	1.5634
1975	tdr	0.3238	0.115	10	5	49	7	2019	0	0
1976	teaching	1.1829	0.0536	3	34	124	10	2019	1.1	1.0032
1977	tensile strength	-0.6296	-0.264	15	41	149	10	2019	0.4	0.3648
1978	tension	0.1943	-0.0233	9	59	203	9	2019	1.5556	1.4187
1979	tension area	-0.4868	0.3876	4	23	121	5	2019	1.2	1.0944
1980	terpenoid	-0.7812	0.0409	4	62	167	6	2019	1.3333	1.216
1981	territoriality	0.6469	-0.1105	1	3	42	7	2019	0	0
1982	terrorism	1.112	0.0624	1	9	39	6	2019	0.1667	0.152
1983	testicle weight	-0.7927	0.3433	11	5	70	5	2019	0	0
1984	tetracycline	-0.2328	-0.2346	2	31	117	8	2019	0	0
1985	texture	-0.1593	-0.3194	15	79	444	24	2019	0.3333	0.304
1986	tgf	-0.7627	0.4269	4	125	1442	58	2019	2.3276	2.1227
1987	tgs	-0.164	-0.1768	6	8	144	9	2019	0	0
1988	th day	-0.5965	0.2613	8	51	172	5	2019	9	8.2079
1989	thin film	-0.4782	-0.7866	6	76	323	18	2019	3.1111	2.8373
1990	thing	0.77	-0.1378	1	77	281	26	2019	0.9231	0.8418
1991	thiourea	-0.441	0.017	11	15	111	6	2019	0.8333	0.76
1992	third trimester	0.1886	0.4914	17	24	78	7	2019	0.8571	0.7817
1993	threshold	0.0194	-0.4576	7	102	368	20	2019	1.95	1.7784
1994	threshold limit value	0.0979	-0.5503	5	63	191	9	2019	1.5556	1.4187
1995	threshold value	-0.0229	-0.6102	5	68	192	9	2019	0.3333	0.304
1996	throat lozenge	0.7009	0.1074	3	1	5	5	2019	0	0
1997	thulium doped fiber laser	-0.3939	-0.8787	6	31	114	5	2019	3.8	3.4656
1998	thulium doped fibre laser	-0.4051	-0.8867	6	38	119	6	2019	1	0.912
1999	ti sa	-0.4609	-0.9823	6	24	107	5	2019	1.4	1.2768
2000	tilapia	-0.3959	-0.2491	2	64	391	20	2019	0.45	0.4104
2001	timp	-0.7964	0.4471	18	32	397	14	2019	0	0
2002	tio	-0.5388	-0.6162	6	25	147	11	2019	1.4545	1.3265
2003	tio2	-0.5561	-0.5297	6	38	208	14	2019	2.0714	1.8891
2004	tissue engineering	-0.8877	0.0733	4	92	459	18	2019	1	0.912
2005	tissue glucose tolerance	-0.6698	0.4692	8	21	130	6	2019	1.6667	1.52
2006	tlv	0.0805	-0.5891	5	44	191	7	2019	0	0
2007	tofu industry	0.0159	-0.391	7	25	189	10	2019	0.1	0.0912
2008	tofu waste	-0.3206	-0.3701	2	17	128	6	2019	0.3333	0.304
2009	toll gate	0.0744	-0.6845	5	21	130	6	2019	0	0
2010	toluene	0.0626	-0.6311	5	39	175	10	2019	0	0
2011	toluene concentration	-0.0025	-0.5693	5	14	82	5	2019	0	0
2012	ton km2	0.2532	-0.451	7	12	114	6	2019	0.3333	0.304
2013	tooth extraction	-0.8657	0.2065	4	79	677	29	2019	0.3103	0.283
2014	topical application	-0.9507	0.3027	4	66	243	7	2019	0.8571	0.7817
2015	total iron binding capacity	0.025	0.8666	8	6	168	7	2019	0	0
2016	total petroleum hydrocarbon	-0.312	-0.4479	2	35	98	5	2019	0.4	0.3648
2017	total plate count	-0.2514	-0.4649	2	95	379	16	2019	0.375	0.342
2018	total score	0.8304	0.1942	3	21	76	8	2019	0.375	0.342
2019	total serum	0.4066	0.5474	3	4	75	5	2019	0	0
2020	toxic effect	-0.5734	-0.1773	7	40	113	7	2019	0.4286	0.3909
2021	toxicity	-0.8551	0.1335	22	155	973	41	2019	1.0244	0.9342
2022	toxin	-0.001	-0.5693	5	106	337	18	2019	0.6667	0.608
2023	tpc	-0.3045	-0.4608	2	72	329	16	2019	0.9375	0.855
2024	tph	-0.311	-0.4281	2	31	89	6	2019	0	0
2025	trabeculectomy	-0.5924	0.2472	18	34	262	11	2019	0	0
2026	traditional market	-0.1112	-0.3663	2	10	56	8	2019	0.375	0.342
2027	traditional pond	0.2189	-0.5954	2	8	240	8	2019	0	0
2028	trafficking	0.899	-0.0526	1	12	73	17	2019	0.1765	0.1609
2029	transcription factor	-0.7955	0.6903	4	64	195	8	2019	1	0.912
2030	traumatic ulcer	-0.908	0.2873	4	42	376	13	2019	1	0.912
2031	treatment c	-0.45	-0.4888	2	16	93	5	2019	0	0
2032	treatment d	-0.3012	-0.1076	2	22	77	6	2019	0.8333	0.76
2033	treg ratio	-0.2285	0.647	8	6	65	5	2019	3	2.736
2034	trichomonas gallinae	-0.4698	0.1093	23	11	162	6	2019	0	0
2035	triglyceride	0.1785	0.3359	8	29	137	9	2019	2.2222	2.0267
2036	trna	0.523	-0.9079	12	36	157	9	2019	0	0
2037	trna gene	0.5376	-0.911	12	31	79	5	2019	0.6	0.5472
2038	trnas	0.5097	-0.9475	12	37	139	7	2019	1.1429	1.0423
2039	true experimental study	-0.6325	0.1474	15	52	129	5	2019	4.2	3.8304
2040	trust	1.1238	0.1582	1	41	141	13	2019	1.2308	1.1225
2041	trypanosoma	0.1037	-0.1088	9	17	222	10	2019	1	0.912
2042	trypanosome	0.3739	-0.1177	9	10	208	8	2019	0	0
2043	tubifex	-0.4139	0.0098	2	16	160	5	2019	1	0.912
2044	tumor	0.1448	0.2554	16	47	347	37	2019	2.8378	2.5881
2045	tumor necrosis factor	-0.7575	0.4992	23	51	245	9	2019	0.7778	0.7093
2046	tungsten disulphide	-0.4526	-0.6929	6	41	120	7	2019	1.1429	1.0423
2047	turbidity	-0.4874	-0.4873	2	23	152	8	2019	0.375	0.342
2048	tutoring agency	0.948	-0.1879	3	1	5	5	2019	3	2.736
2049	u ml	-0.5094	-0.3239	2	42	181	11	2019	0.5455	0.4975
2050	uae	-0.582	-0.1583	2	7	60	5	2019	0	0
2051	ug ml	-0.7469	0.329	18	21	162	7	2019	0	0
2052	ulcer	-0.5462	0.5092	4	89	547	25	2019	2.24	2.0429
2053	underutilized food crop	0.1192	-0.0309	15	11	114	6	2019	1	0.912
2054	united states	0.7711	0.3099	9	21	69	6	2019	0.8333	0.76
2055	universal health coverage	1.2856	-0.0266	1	9	42	5	2019	2	1.824
2056	urban space	0.5998	-0.0936	9	8	44	8	2019	0.125	0.114
2057	ureaplasma urealyticum	-1.0339	-0.0568	23	3	32	8	2019	0	0
2058	urinary melatonin level	-0.4755	0.6101	8	2	18	6	2019	0	0
2059	user story	0.0086	-0.3522	16	1	6	6	2019	0	0
2060	v alginolyticus	-0.3465	-0.4184	2	19	124	6	2019	10.3333	9.4239
2061	v v	-0.4254	-0.2851	2	53	148	9	2019	4.5556	4.1546
2062	vaccination	0.2506	0.2377	9	63	571	36	2019	0.5556	0.5067
2063	vaccine	-0.1563	0.0673	14	101	618	36	2019	0.4167	0.38
2064	vaccine strain	0.5638	-0.0204	16	13	111	6	2019	0	0
2065	vad	0.8548	0.108	1	4	40	8	2019	3	2.736
2066	vanadyl sulfate	-0.8588	0.4747	17	7	102	6	2019	0	0
2067	vannamei shrimp	-0.1728	-0.468	2	35	111	7	2019	0.7143	0.6514
2068	vas deferen	-1.4299	0.2889	13	6	147	7	2019	0	0
2069	vascular endothelial growth factor	-0.4818	0.3156	4	92	361	15	2019	1.2	1.0944
2070	vco	-0.9013	-0.0098	15	24	238	15	2019	0.9333	0.8512
2071	vct	1.146	0.1423	1	6	55	5	2019	0	0
2072	vegetable waste	-0.5112	-0.2156	15	5	45	5	2019	0	0
2073	vegf	-0.4751	0.2935	4	91	551	25	2019	0.72	0.6566
2074	vegf expression	-0.6684	0.3489	4	73	563	23	2019	1.6957	1.5464
2075	venereal disease	5.8216	-6.3114	27	0	0	7	2019	0	0
2076	ventilation	0.4095	-0.3396	5	31	240	12	2019	0.6667	0.608
2077	vertex	1.0104	-0.2447	3	2	75	9	2019	1.7778	1.6213
2078	viability	-0.4978	-0.0316	21	116	529	31	2019	1.4516	1.3239
2079	vibrio	-0.1656	-0.4625	2	54	388	19	2019	1.2632	1.152
2080	vibrio alginolyticus	-0.2249	-0.238	2	42	133	7	2019	6.1429	5.6022
2081	vietnam	0.406	-0.1024	9	13	109	6	2019	1	0.912
2082	viewer	1.1045	0.004	1	4	40	5	2019	0	0
2083	violence	0.9776	-0.014	3	27	288	20	2019	0.3	0.2736
2084	virgin coconut oil	-0.8938	0.0045	15	24	115	10	2019	0.4	0.3648
2085	viscosity	-0.7659	-0.2374	7	59	364	18	2019	2.2778	2.0773
2086	vision	0.8438	-0.0766	9	17	115	10	2019	0.2	0.1824
2087	visual aesthetic	1.0195	-0.2686	1	4	35	5	2019	1	0.912
2088	vitamin c	-0.3533	0.2023	11	43	133	8	2019	0.125	0.114
2089	vitamin d	-0.7129	0.5464	4	35	387	18	2019	6.1667	5.624
2090	vitamin e	-0.4779	0.3647	17	15	150	11	2019	0	0
2091	vitiligo	-0.92	1.0271	4	15	114	10	2019	0	0
2092	vitiligo patient	-0.9001	1.0179	4	15	55	5	2019	0	0
2093	vitro	-0.7237	0.259	4	180	671	32	2019	2.6875	2.451
2094	vitro study	-0.7371	-0.0454	11	121	352	15	2019	2.2	2.0064
2095	vivo study	-0.8614	0.2172	18	66	172	8	2019	0.875	0.798
2096	vonoprazan	-0.403	0.7699	10	6	75	5	2019	0	0
2097	vope	-0.598	0.4869	8	22	304	12	2019	6	5.472
2098	vorticella	-0.1083	-0.5037	2	16	97	5	2019	0.6	0.5472
2099	vpd	0.2602	-0.7557	12	5	91	7	2019	5	4.56
2100	w animal	0.0844	-0.6431	5	43	125	5	2019	0.2	0.1824
2101	w v	-0.5654	-0.1456	2	72	226	14	2019	0.6429	0.5863
2102	w w	-0.3845	-0.2992	15	48	222	13	2019	0.0769	0.0702
2103	waist circumference	0.3427	0.5117	8	20	148	11	2019	0.8182	0.7462
2104	waste bank	0.2349	-0.3772	5	10	100	9	2019	0	0
2105	wastewater	-0.1675	-0.3851	7	88	682	44	2019	2.2045	2.0105
2106	water contact angle	-0.5108	-0.5642	6	31	158	8	2019	1.25	1.14
2107	water solvent	-1.0055	-0.1012	7	18	226	10	2019	0	0
2108	wavelength	-0.4723	-0.4951	6	176	691	39	2019	2.4103	2.1981
2109	wcv	-0.2419	-0.1187	2	20	107	5	2019	0	0
2110	website platform	1.3234	-0.1332	1	8	136	8	2019	1	0.912
2111	weekend	0.7025	0.2102	3	6	99	10	2019	0.9	0.8208
2112	wheat flour	-0.0079	-0.2428	15	20	93	5	2019	0.6	0.5472
2113	white mouse	-0.0751	-0.4329	5	76	402	17	2019	2.7059	2.4677
2114	white pulp diameter	-0.2972	0.1024	14	18	198	10	2019	0	0
2115	white rat	-0.4352	0.0533	5	71	481	17	2019	0.1765	0.1609
2116	white shrimp	-0.0929	-0.6408	2	24	213	13	2019	0	0
2117	whole cell vaccine	-0.2388	-0.1195	2	20	120	6	2019	0	0
2118	whole protein	-0.4067	0.1552	20	16	61	5	2019	0	0
2119	wide range	-0.0499	-0.495	7	44	82	6	2019	1.1667	1.064
2120	widr cell	-0.7211	0.1099	11	20	108	7	2019	5.4286	4.9508
2121	width	-0.17	-0.136	2	34	147	12	2019	1.25	1.14
2122	wife	1.1017	-0.0119	1	24	131	9	2019	0.4444	0.4053
2123	wilcoxon sign rank test	0.8649	0.5252	3	7	31	5	2019	0	0
2124	willingness	0.9655	0.0599	1	22	75	9	2019	2.5556	2.3306
2125	wistar rat	-0.8384	0.3165	4	233	1883	77	2019	1.7273	1.5753
2126	wistar rats	-0.8903	0.3458	4	33	99	5	2019	2.6	2.3712
2127	women worker	1.1315	0.2479	3	10	87	7	2019	0.4286	0.3909
2128	wonocolo public oilfield	-0.3753	-0.4393	2	12	79	5	2019	0.6	0.5472
2129	wonokromo	0.0981	-0.5286	12	12	96	7	2019	0.1429	0.1303
2130	work environment	0.5203	-0.2826	5	63	391	21	2019	1	0.912
2131	work environment factor	0.6737	-0.0918	5	13	94	5	2019	0.4	0.3648
2132	work life	1.4341	-0.0015	3	6	136	8	2019	0	0
2133	work performance	1.2651	-0.0546	3	12	77	9	2019	3	2.736
2134	work shift	0.8186	0.0144	5	20	121	9	2019	0.3333	0.304
2135	work stress	1.2409	0.1509	3	19	236	16	2019	0.0625	0.057
2136	workload	1.087	0.1696	3	12	35	9	2019	0	0
2137	workplace	0.4356	-0.5043	5	77	372	19	2019	0.5263	0.48
2138	worm	-0.2696	-0.0531	2	28	150	9	2019	0.3333	0.304
2139	worm egg	-0.2321	0.0003	2	7	52	6	2019	0	0
2140	wound	-0.817	0.2486	4	140	889	36	2019	0.4444	0.4053
2141	wound healing	-0.8964	0.2994	4	102	371	16	2019	0.4375	0.399
2142	wound healing process	-0.8789	0.2257	4	92	392	15	2019	0.3333	0.304
2143	ws2	-0.5334	-0.6389	6	36	109	7	2019	0.2857	0.2606
2144	wssv	-0.1199	-0.6163	2	15	80	6	2019	0	0
2145	x ray diffraction	-0.4917	-0.4433	13	63	151	7	2019	2	1.824
2146	xanthone	-1.0369	0.1362	22	34	348	14	2019	0.2143	0.1954
2147	xerostomia	-0.0193	0.5726	4	6	22	7	2019	2.5714	2.3451
2148	xrd	-0.5161	-0.3939	13	90	270	12	2019	1.75	1.596
2149	xylanase	-0.5191	-0.1654	2	12	32	5	2019	1.4	1.2768
2150	xylosidase	-0.2747	-0.2587	11	4	20	5	2019	3	2.736
2151	yard waste	-0.3758	-0.4405	2	8	85	5	2019	1	0.912
2152	year old female	-0.0797	0.5249	4	4	13	5	2019	0	0
2153	yield	-0.6168	-0.2061	13	82	297	19	2019	0.4211	0.384
2154	yogyakarta	0.559	-0.0995	9	12	76	9	2019	0.4444	0.4053
2155	young adult	0.4688	0.5613	3	26	141	10	2019	0.3	0.2736
2156	young child	0.2087	-0.0141	15	17	120	7	2019	1.2857	1.1726
2157	young person	0.9177	0.0002	1	16	190	10	2019	2.8	2.5536
2158	zeolite	-0.3567	-0.6838	7	58	490	23	2019	1.1739	1.0706
2159	zeoy s	-0.3571	-0.6861	7	12	144	6	2019	2	1.824
2160	zimbabwe	0.9902	-0.0384	3	7	168	7	2019	0	0
2161	zinc	-0.1404	0.2575	14	66	410	16	2019	0.5625	0.513
2162	zinc group	-0.1489	0.5371	14	16	218	8	2019	1.75	1.596
2163	zinc supplementation	-0.178	0.4905	14	24	372	15	2019	0.5333	0.4864
2164	zno	-0.3066	-0.5783	6	46	135	7	2019	1.4286	1.3028
2165	zno nanorod	-0.2139	-0.5483	6	45	93	6	2019	2.3333	2.128
2166	zoothamnium penaei	-0.126	-0.5902	2	23	116	7	2019	0	0
2167	zr edf	-0.1155	-0.7199	6	16	158	10	2019	1	0.912
