id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1860	skewness	0.4498	-0.4599	3	13	61	8	2019	0.625	0.5833
1861	skin	-0.0027	0.3299	18	56	188	17	2019	0.7059	0.6588
1862	slaughterhouse	-0.35	-0.0601	5	24	152	8	2019	0.125	0.1167
1863	sleman district	0.1627	0.2963	5	42	94	5	2019	0	0
1864	sleman regency	0.592	-0.8359	11	7	46	8	2019	0.125	0.1167
1865	sls	-0.6187	-0.2486	7	21	102	9	2019	3.3333	3.1108
1866	sma	-0.0567	1.0695	8	52	185	5	2019	0.6	0.5599
1867	smallholder farmer	0.2092	0.3092	5	31	121	8	2019	0	0
1868	smart city	1.0791	-0.1548	2	6	65	17	2019	0.1765	0.1647
1869	smart farming	0.8727	-0.0393	23	2	10	5	2019	0	0
1870	smat	-0.5946	-0.4067	7	5	50	5	2019	1	0.9332
1871	smote	0.6276	-0.3713	3	10	29	5	2019	0	0
1872	sms	0.8008	0.1908	2	17	105	7	2019	0.7143	0.6666
1873	snedds	-0.7923	-0.0336	1	38	172	8	2019	1.25	1.1665
1874	snp	0.2698	0.4774	10	64	609	34	2019	0.3235	0.3019
1875	snr	0.2473	-0.3762	3	17	25	7	2019	1.2857	1.1999
1876	soc	0.3617	-0.8372	11	5	100	9	2019	0	0
1877	soc estimation	0.3657	-0.8371	11	5	73	7	2019	0	0
1878	social capital	0.4343	-0.1727	4	7	28	8	2019	1	0.9332
1879	social movement	0.8207	-0.6331	20	2	17	5	2019	0	0
1880	social practice	1.0045	-0.1306	2	4	45	5	2019	0	0
1881	social support	0.8734	0.4083	2	24	105	9	2019	2.2222	2.0739
1882	sod	-0.2011	0.758	8	59	244	7	2019	2.1429	1.9998
1883	sodium hydroxide	-0.7006	-0.3056	12	41	201	9	2019	0.1111	0.1037
1884	sodium silicate	-0.9281	-0.2793	11	26	431	13	2019	0	0
1885	soff	0.1923	0.3042	10	7	119	7	2019	0	0
1886	software architecture	0.8419	-0.2762	2	11	40	8	2019	1.5	1.3999
1887	soil erosion	-0.0189	-0.1982	4	21	50	5	2019	0.4	0.3733
1888	soil moisture	0.0749	-0.3726	4	23	81	7	2019	0.1429	0.1333
1889	soil moisture sensor	0.1061	-0.7105	20	4	24	8	2019	0.75	0.6999
1890	soil nitrogen content	0.4008	-0.4057	20	9	147	7	2019	0	0
1891	soil sample	-0.1611	-0.329	20	39	178	13	2019	0.0769	0.0718
1892	soil texture	0.0146	-0.1773	4	18	45	6	2019	0	0
1893	soil type	-0.0982	-0.1537	4	37	131	11	2019	1.0909	1.0181
1894	solar cell	-0.2467	-0.5008	4	21	133	11	2019	0.5455	0.509
1895	solar radiation	0.0169	-0.507	4	22	69	6	2019	0.8333	0.7777
1896	solidification	-0.8096	-0.1102	1	22	144	8	2019	0.875	0.8166
1897	solubility	-0.6108	-0.0459	7	110	547	28	2019	0.6786	0.6333
1898	solvent	-0.6126	-0.3297	17	153	516	25	2019	1.12	1.0452
1899	sorption	-0.7431	-0.2956	1	56	252	12	2019	1.3333	1.2443
1900	soursop	0.0002	-0.4433	4	5	40	5	2019	0	0
1901	southern part	0.51	-0.4491	3	24	61	6	2019	0.6667	0.6222
1902	soybean cultivar	-0.1853	-0.0574	4	12	87	6	2019	1	0.9332
1903	soybean meal	-0.4579	0.372	5	47	186	6	2019	0	0
1904	soybean methanol	-0.3939	0.6164	8	10	80	5	2019	0	0
1905	soybean plant	-0.1943	0.0284	4	10	53	6	2019	0	0
1906	sparsity	0.5428	-0.2185	3	23	82	6	2019	1.1667	1.0888
1907	spatial resolution	0.4877	-0.6045	3	49	219	16	2019	0.125	0.1167
1908	spatial variability	0.4121	-0.4314	20	14	152	9	2019	0.2222	0.2074
1909	speaker	0.3436	-0.5013	3	18	81	10	2019	0.4	0.3733
1910	special region	0.649	-0.3415	15	75	362	32	2019	0.375	0.35
1911	specific primer	0.0575	0.3996	10	30	176	8	2019	2.125	1.9831
1912	specific surface area	-0.8046	-0.3441	1	96	447	20	2019	2.05	1.9131
1913	specificity	0.6153	-0.085	3	102	618	47	2019	1.4894	1.3899
1914	spectra	-0.3072	-0.3395	1	216	1011	45	2019	1.0444	0.9747
1915	spectral classifier	0.5192	-0.4893	3	5	85	11	2019	1	0.9332
1916	spectrophotometer	-0.7201	-0.1427	1	110	256	14	2019	0.4286	0.4
1917	spectrophotometry	-0.3972	0.0293	7	90	245	12	2019	0.4167	0.3888
1918	spectroscopy	-0.5919	-0.2222	1	321	1347	69	2019	1.5942	1.4878
1919	spectrum	0.064	-0.3657	3	64	232	21	2019	0.3333	0.3111
1920	spirituality	1.4239	0.1033	2	4	54	5	2019	1.4	1.3065
1921	splenectomy	0.7637	0.3015	13	10	154	7	2019	2	1.8665
1922	spr	-0.7335	-0.3341	1	27	141	11	2019	1.0909	1.0181
1923	sprague dawley rat	-0.3928	0.8974	8	72	277	12	2019	1.4167	1.3221
1924	spread	0.7767	0.0126	16	28	120	10	2019	3.3	3.0797
1925	spss	0.0298	0.1504	20	73	175	9	2019	0.1111	0.1037
1926	square	0.3864	-0.4068	2	94	434	22	2019	0.6364	0.5939
1927	square error	-0.3826	-0.8387	9	52	302	15	2019	0.5333	0.4977
1928	ssf	-0.7295	0.0389	5	22	128	9	2019	1	0.9332
1929	sst	0.4338	0.0761	21	21	220	9	2019	1.6667	1.5554
1930	stall	0.6356	-0.1936	23	19	158	9	2019	1.6667	1.5554
1931	standard method	0.3024	-0.0824	4	51	131	5	2019	1.6	1.4932
1932	staphylococcus aureus	-0.5198	0.0821	6	98	410	22	2019	1.4091	1.315
1933	stata corporation	1.2543	0.9309	13	38	238	5	2019	4	3.733
1934	stata version	1.2532	0.93	13	38	238	5	2019	4	3.733
1935	statement	0.7264	-0.0849	2	10	57	7	2019	2.2857	2.1331
1936	stc	0.2288	-0.5942	3	7	45	9	2019	0	0
1937	stearic acid	-0.6432	0.0237	6	37	174	6	2019	1	0.9332
1938	stem cell	-0.4174	0.6438	6	50	213	9	2019	2.2222	2.0739
1939	stent	0.0753	-0.4177	11	13	252	28	2019	0	0
1940	stichopus	-1.0544	0.8353	21	3	270	10	2019	2	1.8665
1941	stock price	2.4992	-1.1911	25	5	44	6	2019	0.1667	0.1555
1942	stool consistency	-0.1313	0.9556	8	8	132	6	2019	0	0
1943	storage temperature	-0.54	-0.1703	7	28	243	12	2019	0	0
1944	strain ls2t	-0.2082	0.1098	15	3	21	7	2019	1	0.9332
1945	strawberry	-0.1448	0.3606	10	37	169	9	2019	1.4444	1.348
1946	strawberry cultivar	-0.0033	0.365	10	20	207	9	2019	0.5556	0.5185
1947	streamflow	0.1126	-0.3671	4	3	42	8	2019	0.375	0.35
1948	streptococcus	-0.4306	0.201	15	30	140	7	2019	1.4286	1.3332
1949	streptozotocin	-0.0058	0.7192	8	53	263	9	2019	0.3333	0.3111
1950	stress analysis	-0.3165	-0.4515	11	7	21	5	2019	0.2	0.1866
1951	string	0.0445	-0.3443	1	8	121	10	2019	0.2	0.1866
1952	struggle	0.869	-0.3173	2	2	10	5	2019	0	0
1953	stunting	0.7413	-0.3023	4	4	81	9	2019	3	2.7997
1954	sub	0.0181	-0.1926	4	25	95	11	2019	0.5455	0.509
1955	sub watershed	0.0144	-0.2112	4	18	91	7	2019	0.5714	0.5333
1956	subclinical mastitis	-0.1826	0.279	15	5	78	6	2019	0	0
1957	subgrade reaction	0.0088	-0.4552	11	5	55	5	2019	1	0.9332
1958	subjective norm	1.4052	0.0248	2	7	102	6	2019	2	1.8665
1959	submergence	-0.0107	0.3997	14	5	132	11	2019	0	0
1960	subset	0.3475	-0.2591	3	34	87	7	2019	1.8571	1.7332
1961	substitution	-0.5134	0.2138	5	95	644	24	2019	0.9167	0.8555
1962	substrate	-0.5742	-0.0875	12	72	379	26	2019	1.1538	1.0768
1963	subtype	0.3474	0.693	14	45	159	9	2019	1.4444	1.348
1964	sudan ii	-0.6854	-0.6227	9	42	256	7	2019	1.7143	1.5998
1965	sugar palm fruit	-0.4924	-0.2138	7	6	108	6	2019	0	0
1966	sugarcane	0.174	0.3039	10	29	238	12	2019	0.1667	0.1555
1967	suggestion	0.6286	0.1192	2	18	51	6	2019	1	0.9332
1968	sulawesi sea	0.206	-0.1996	4	9	135	7	2019	0	0
1969	sulfuric acid	-0.8262	-0.2507	1	65	167	6	2019	5.1667	4.8217
1970	sum	0.0013	-0.1721	3	16	78	5	2019	0.6	0.5599
1971	sumatran elephant	0.0336	0.1356	15	11	61	10	2019	1.1	1.0266
1972	sunlight	-0.95	-0.2518	19	34	167	8	2019	0.25	0.2333
1973	supplement	-0.1545	0.3809	5	102	267	13	2019	0.4615	0.4307
1974	supplementation	-0.3562	0.3533	5	179	1103	45	2019	0.2667	0.2489
1975	support vector machine	0.5038	-0.4083	3	71	232	19	2019	0.9474	0.8841
1976	surface area	-0.6805	-0.3304	1	99	284	15	2019	2.4	2.2398
1977	surface morphology	-0.4195	-0.2202	1	46	109	8	2019	1.875	1.7498
1978	surface roughness	-0.6186	-0.3219	7	45	253	22	2019	0.9091	0.8484
1979	surface runoff	0.0083	-0.3411	4	23	64	6	2019	0.1667	0.1555
1980	surfactant	-0.799	-0.22	1	51	136	8	2019	1.375	1.2832
1981	survival	0.2918	0.5741	14	70	566	32	2019	0.5625	0.5249
1982	susceptibility	0.0417	0.1884	4	78	345	21	2019	0.5714	0.5333
1983	svd	0.5052	-0.307	3	5	29	7	2019	0.4286	0.4
1984	svm	0.5206	-0.4202	3	75	313	28	2019	1.5357	1.4332
1985	swd	-0.0169	-0.2329	4	15	161	8	2019	0	0
1986	synthesis	-0.7839	-0.1002	1	337	2431	105	2019	1.1524	1.0754
1987	systematic review	0.994	0.6057	13	118	997	41	2019	5.3171	4.9621
1988	t2dm	0.4255	0.5899	8	39	136	7	2019	0.7143	0.6666
1989	tanah miring district	0.8657	-0.2057	2	13	230	5	2019	0	0
1990	tannin	-0.8397	0.0529	19	41	167	8	2019	0.125	0.1167
1991	tar	-0.8937	-0.5865	9	26	245	10	2019	1.9	1.7732
1992	tariff rate	0.8729	0.2032	2	5	112	7	2019	1	0.9332
1993	taro	-0.0321	-0.0005	3	19	157	10	2019	0	0
1994	task complexity	1.2111	-0.1822	2	10	180	6	2019	2	1.8665
1995	tauge	-1.0488	0.0581	1	3	35	7	2019	0	0
1996	tb patient	0.8557	0.2786	2	36	375	18	2019	0.2222	0.2074
1997	tci	0.7496	-0.6256	3	18	116	5	2019	0.4	0.3733
1998	tea	-0.442	0.322	6	37	159	14	2019	0.6429	0.5999
1999	tea algorithm	0.4401	-0.3667	3	4	42	6	2019	0	0
2000	tea clone	-0.534	0.3335	6	4	50	5	2019	1	0.9332
2001	teacher	0.8085	-0.0312	2	30	116	16	2019	0.5	0.4666
2002	teaching hospital	0.2438	-0.3954	11	11	157	9	2019	0.2222	0.2074
2003	team	1.1364	-0.057	2	31	240	18	2019	1.4444	1.348
2004	team innovation	1.2144	-0.1367	2	14	457	18	2019	1.2222	1.1406
2005	teeth	-0.6107	-0.0446	1	53	212	15	2019	0.0667	0.0622
2006	telemedicine	0.7902	0.0379	2	7	65	6	2019	0.8333	0.7777
2007	tem	-0.8098	-0.2436	1	92	229	10	2019	0.9	0.8399
2008	tempeh	-0.5778	0.5071	7	15	130	10	2019	0	0
2009	temperature variation	-0.6957	-0.1626	7	31	125	6	2019	0.3333	0.3111
2010	tenderness	-0.397	0.0786	5	42	158	11	2019	0.0909	0.0848
2011	tensile strength	-0.5307	-0.4417	7	59	392	19	2019	0.3684	0.3438
2012	testosterone level	-0.5641	1.3264	8	6	120	6	2019	0	0
2013	tetragonula laevicep	-0.3088	0.1133	5	27	184	6	2019	0.3333	0.3111
2014	textile industry	-0.7866	-0.0972	19	47	97	9	2019	0.2222	0.2074
2015	texture feature	0.4489	-0.2782	3	27	78	9	2019	1.1111	1.0369
2016	tfc	-0.4987	0.1802	5	30	228	10	2019	0.6	0.5599
2017	tgf	-0.2286	0.8071	6	62	289	12	2019	0.5833	0.5444
2018	tgs	-0.2472	-0.052	19	7	126	9	2019	0	0
2019	thickness	-0.3787	-0.3303	7	153	1056	69	2019	0.6957	0.6492
2020	thin blood film	0.4632	-0.2165	3	15	91	7	2019	0.4286	0.4
2021	thin tailed sheep	0.0041	0.0769	15	27	177	11	2019	1.2727	1.1878
2022	throughput	0.3687	-0.3686	3	21	50	9	2019	0.2222	0.2074
2023	tidal flood	0.7175	-0.1548	2	15	126	7	2019	1.4286	1.3332
2024	tie	-0.4397	0.6601	6	9	96	6	2019	0	0
2025	tiller	-0.151	-0.0378	4	30	120	6	2019	0	0
2026	timor island	0.4205	-0.2129	4	6	32	6	2019	0.6667	0.6222
2027	tin composition	-0.73	-0.4052	7	12	124	7	2019	0.5714	0.5333
2028	tio	-0.7317	-0.1848	1	52	199	14	2019	2.7143	2.5331
2029	tio2	-0.7462	-0.2175	1	64	465	19	2019	1.0526	0.9824
2030	tio2 agnp	-0.8551	-0.2499	1	18	175	5	2019	1	0.9332
2031	tissue	-0.1393	0.7059	8	204	1204	52	2019	1.0192	0.9512
2032	tlc	-0.698	0.4378	14	37	141	5	2019	2.6	2.4264
2033	tnf	-0.0858	0.7161	15	59	551	18	2019	0.4444	0.4148
2034	tof monitoring	0.7503	-0.4236	17	4	77	7	2019	1	0.9332
2035	tolcndv	0.1145	0.0911	18	15	44	5	2019	1.6	1.4932
2036	toluene	-0.8171	-0.2468	1	39	269	12	2019	2.5	2.3331
2037	torque	0.1881	-0.5835	4	20	198	15	2019	0	0
2038	total cholesterol	-0.2984	0.5717	8	29	144	5	2019	1	0.9332
2039	total digestible nutrient	-0.2364	0.2846	5	66	246	9	2019	0.2222	0.2074
2040	total edge irregularity strength	0.1672	-0.3796	3	4	24	6	2019	0.5	0.4666
2041	total number	0.4887	0.7065	13	59	175	10	2019	1.5	1.3999
2042	tourism recommendation system	0.8179	-0.4423	2	4	20	6	2019	1	0.9332
2043	toxicity	-0.7237	0.2776	21	96	616	26	2019	0.8846	0.8256
2044	tpc	-0.4793	0.0705	5	53	316	14	2019	0.4286	0.4
2045	trabecular bone area	0.5955	-0.7283	3	1	12	6	2019	1	0.9332
2046	tradition	0.6929	-0.112	4	31	96	9	2019	0.3333	0.3111
2047	traditional medicine	-0.5792	0.3121	6	43	102	5	2019	0.6	0.5599
2048	train	0.5651	-0.4993	17	19	128	15	2019	0.3333	0.3111
2049	transmigrant farmer	0.8559	-0.2029	2	13	378	9	2019	0	0
2050	transmission electron microscope	-0.6214	-0.0994	1	55	141	7	2019	0.1429	0.1333
2051	transmission electron microscopy	-0.754	0.0337	1	44	72	5	2019	1.8	1.6798
2052	transovarial transmission	1.1835	0.1601	16	9	149	9	2019	0	0
2053	transparency	-0.1276	-0.0829	7	20	61	6	2019	1	0.9332
2054	treatment group	-0.2141	0.5553	8	117	343	16	2019	0.75	0.6999
2055	trending topic	0.6859	-0.2526	3	3	21	6	2019	5	4.6662
2056	trial	0.6604	0.4212	2	198	1171	46	2019	1.0217	0.9535
2057	triglyceride	-0.414	0.6079	8	22	116	5	2019	0.6	0.5599
2058	tropical forest	0.0849	-0.3228	4	22	97	10	2019	0.7	0.6533
2059	tss	-0.1029	-0.2797	4	25	101	8	2019	0.125	0.1167
2060	tube	-0.4936	-0.5376	7	26	207	16	2019	0.25	0.2333
2061	tube folding trap	0.6944	-0.098	2	3	30	5	2019	0	0
2062	tuberculosis	0.5632	0.478	22	59	442	26	2019	1.2308	1.1486
2063	tubular injury	-0.1232	1.0569	8	36	385	11	2019	0.3636	0.3394
2064	turbidite sediment	0.4685	-0.1725	4	7	153	9	2019	0	0
2065	turpentine	-0.9471	-0.0519	1	24	290	10	2019	1.5	1.3999
2066	tutoring agency	0.2766	-0.688	3	1	5	5	2019	3	2.7997
2067	tuyer	-0.357	-0.9418	11	19	296	12	2019	1.0833	1.011
2068	tuyer inclination angle	-0.2205	-0.8725	11	13	132	7	2019	0.8571	0.7999
2069	tween	-0.86	-0.0872	1	37	104	5	2019	2	1.8665
2070	uav image	0.3292	-0.4824	3	19	66	5	2019	1.4	1.3065
2071	uavs	0.1918	-0.6207	3	10	18	7	2019	0.5714	0.5333
2072	ubc	0.0502	0.341	10	22	174	8	2019	1.75	1.6332
2073	udp	-0.3462	0.4403	5	15	135	5	2019	0	0
2074	ugm	-0.2166	0.1057	5	43	209	15	2019	0.2	0.1866
2075	uhc	0.8097	0.0876	2	25	124	6	2019	0.6667	0.6222
2076	underground river	0.1716	-0.291	4	18	121	9	2019	2.8889	2.696
2077	unit commitment	0.132	-0.7162	17	11	46	6	2019	0	0
2078	universal health coverage	0.7734	0.0853	2	31	99	6	2019	0.5	0.4666
2079	upgma	0.0367	0.2756	10	33	113	6	2019	0.5	0.4666
2080	upja	1.2257	-1.8504	18	2	35	5	2019	0	0
2081	upstream area	0.0199	-0.2808	4	19	67	7	2019	0	0
2082	urea	-0.4594	0.1423	5	94	527	22	2019	0.6818	0.6363
2083	urea complexation	-0.4528	-0.2651	1	13	89	5	2019	0	0
2084	uuo	-0.1102	1.1683	8	20	215	5	2019	0	0
2085	uuo group	-0.1093	1.1649	8	20	252	6	2019	0	0
2086	uv light	-0.8849	-0.1961	19	52	144	6	2019	0.3333	0.3111
2087	v v	-0.6747	-0.4181	9	67	214	9	2019	9.7778	9.125
2088	vaccination	0.4659	0.271	2	33	182	13	2019	15.8462	14.7883
2089	vaccine	0.7348	0.2798	2	44	248	20	2019	4.3	4.0129
2090	vacuum clamp	-0.6804	-0.5226	7	9	125	5	2019	0	0
2091	vanet	0.305	-0.4258	3	7	39	11	2019	0.5455	0.509
2092	vapor	-0.7788	-0.3354	1	33	215	11	2019	7.3636	6.872
2093	variables	-0.2891	0.058	5	45	100	6	2019	0.1667	0.1555
2094	variant	0.249	0.049	3	77	269	20	2019	1.75	1.6332
2095	variceal bleeding	1.0653	0.6516	16	13	360	8	2019	0	0
2096	vco	-0.4458	-0.3249	9	54	661	27	2019	2.2963	2.143
2097	vector machine	0.5399	-0.4842	3	24	41	5	2019	2.6	2.4264
2098	vegf	-0.1412	0.6953	14	35	178	10	2019	0.7	0.6533
2099	vein	-0.2275	-0.0613	3	26	144	16	2019	0	0
2100	versus	0.4906	0.3036	14	40	287	8	2019	1.375	1.2832
2101	vertex	0.2164	-0.4343	3	7	70	7	2019	0.5714	0.5333
2102	vertical deformation	0.4039	-0.6318	7	6	36	7	2019	0	0
2103	vfa	-0.5352	0.1996	5	55	216	9	2019	0	0
2104	vh polarization	0.4217	-0.4173	4	9	67	6	2019	0	0
2105	viability	-0.5999	0.5524	6	58	171	10	2019	0.7	0.6533
2106	vibration	-0.1748	-0.2969	1	52	176	14	2019	0.5	0.4666
2107	victim	0.602	-0.5564	18	17	143	9	2019	0	0
2108	vietnam	0.9257	0.1095	2	14	62	8	2019	2.5	2.3331
2109	village official website	0.6112	-0.125	4	3	30	6	2019	0	0
2110	villager	0.4894	-0.2113	4	19	99	9	2019	0.4444	0.4148
2111	vim	0.3848	-0.7783	11	4	35	7	2019	0	0
2112	virgin coconut oil	-0.44	-0.359	9	41	212	7	2019	2.2857	2.1331
2113	virtual environment	0.2892	-0.4773	3	5	28	5	2019	0	0
2114	viscosity	-0.7043	-0.0567	15	95	381	25	2019	1.44	1.3439
2115	visible light	-0.779	-0.2361	1	29	192	7	2019	0.8571	0.7999
2116	vitamin d	-0.1156	1.1371	8	37	368	10	2019	0	0
2117	vitamin e	-0.4649	0.2405	5	18	78	6	2019	0	0
2118	vitro	-0.3822	0.3923	6	197	671	33	2019	2.9697	2.7714
2119	vitro study	-0.5257	0.5358	6	76	225	10	2019	0.6	0.5599
2120	vivo	-0.3153	0.4969	6	111	277	11	2019	2.2727	2.121
2121	vivo study	-0.2946	0.7293	6	53	131	5	2019	1.4	1.3065
2122	volcanic activity	0.2765	-0.4328	3	15	98	7	2019	1.2857	1.1999
2123	volcano	0.288	-0.3196	3	53	417	40	2019	3.2	2.9864
2124	voltage profile	0.5121	-0.7356	17	9	69	5	2019	0	0
2125	w v	-0.9872	-0.0768	1	55	339	15	2019	1.2667	1.1821
2126	w w	-0.613	0.0139	1	95	261	14	2019	1.0714	0.9999
2127	wasserstein space	0.1436	-0.3718	3	4	66	6	2019	0	0
2128	wastewater	-0.6404	-0.2406	1	111	517	32	2019	1.0938	1.0207
2129	water contact angle	-0.5572	-0.1254	7	27	117	7	2019	3.1429	2.933
2130	water content	-0.5329	0.0446	7	58	213	14	2019	0.4286	0.4
2131	water flow rate	-0.2028	-0.3663	11	6	55	5	2019	6	5.5994
2132	water hyacinth	-0.3648	-0.2319	4	21	133	7	2019	7.7143	7.1993
2133	water intake	0.0634	0.4433	5	6	110	5	2019	0	0
2134	water molecule	-0.6078	-0.3977	12	9	30	5	2019	2.6	2.4264
2135	water quality	-0.0869	-0.234	4	56	311	21	2019	0.3333	0.3111
2136	water sample	-0.1994	-0.2138	4	33	108	6	2019	1.1667	1.0888
2137	water spinach	-0.6274	0.2668	5	11	324	12	2019	1	0.9332
2138	water use	0.0541	-0.2097	4	21	56	5	2019	0	0
2139	watt	-0.4594	-0.3212	7	45	122	10	2019	0.2	0.1866
2140	wavelength	-0.4714	-0.083	11	133	316	18	2019	1.2222	1.1406
2141	wavenumber	-0.5555	-0.5478	9	80	465	13	2019	0.7692	0.7179
2142	way analysis	-0.2135	0.1487	5	110	334	14	2019	0.1429	0.1333
2143	way relationship	0.8349	-0.4129	2	5	13	7	2019	0.4286	0.4
2144	wear resistance	-0.0945	-0.0982	7	10	89	7	2019	0.1429	0.1333
2145	weather	0.6711	-0.3784	2	30	97	7	2019	0.5714	0.5333
2146	weed	-0.2205	0.1456	4	26	362	14	2019	0	0
2147	weight loss	-0.4696	-0.019	7	84	335	16	2019	0.625	0.5833
2148	well water	-0.341	-0.1277	2	28	127	6	2019	0.5	0.4666
2149	western	1.2334	0.9381	13	20	220	5	2019	6	5.5994
2150	wet season	0.2861	-0.0459	5	43	105	7	2019	0.1429	0.1333
2151	wheat seed	-0.2891	0.6696	8	13	95	5	2019	2	1.8665
2152	wheel tractor	1.2174	-1.8329	18	3	24	6	2019	0	0
2153	whereas	-0.2775	-0.1932	1	23	54	5	2019	0.8	0.7466
2154	whistleblower	1.3233	0.0536	2	6	50	5	2019	0	0
2155	wind	0.2212	-0.3405	4	32	281	18	2019	0	0
2156	wind speed	0.2262	-0.4469	4	20	125	9	2019	0.2222	0.2074
2157	wind turbine	0.0364	-0.5384	4	11	232	21	2019	0	0
2158	wistar rat	-0.0976	0.6231	8	68	270	11	2019	0.5455	0.509
2159	wolbachia	0.9466	0.1462	16	12	87	8	2019	3.5	3.2663
2160	wood recovery	0.2313	-0.2185	7	3	72	6	2019	0	0
2161	work behavior	0.8007	-0.8289	20	5	119	7	2019	0	0
2162	worldview	0.4084	-0.5627	3	31	129	16	2019	0.375	0.35
2163	wound	-0.166	0.3308	6	34	142	10	2019	3.5	3.2663
2164	wpi	-0.9602	-0.2348	1	8	152	8	2019	3	2.7997
2165	wulan delta	0.1533	-0.2232	4	7	33	6	2019	0	0
2166	x ray diffraction	-0.5862	-0.3101	1	108	277	18	2019	0.9444	0.8814
2167	x ray diffractometer	-0.8337	-0.33	1	69	223	9	2019	0.7778	0.7259
2168	xbrl	0.8668	0.1216	2	4	20	5	2019	1	0.9332
2169	xrd	-0.7355	-0.3129	1	191	893	42	2019	0.8333	0.7777
2170	xrd result	-0.8105	-0.3831	1	58	158	6	2019	1	0.9332
2171	xrf	-0.723	-0.3858	1	74	240	10	2019	1.4	1.3065
2172	yeast	-0.6905	0.1344	7	51	278	17	2019	0.2941	0.2745
2173	zeolite	-0.7091	-0.1057	12	48	338	17	2019	1.1765	1.0979
2174	zeta potential	-0.9216	-0.173	1	52	214	12	2019	1.0833	1.011
2175	zika	0.8374	0.1011	2	6	65	6	2019	4.3333	4.044
2176	zinc	-0.0626	0.4947	15	22	227	8	2019	0	0
2177	zinc oxide sheet	-0.8063	-0.1218	1	8	66	6	2019	0	0
2178	zinc supplementation	0.0344	0.5138	15	22	205	12	2019	0	0
2179	zno tio	-1.0264	-0.2904	19	23	285	9	2019	0	0
